frame_id,bytes,schedule_lag_ms,read_ms,hash_ms,commit_ms,acquisition_ms
0,1994688,0.000135,1.622726,3.802906,6.394922,11.820554
1,1993680,0.105934,2.050151,1.775875,6.846666,10.672692
2,1991648,0.027155,1.627952,2.510865,16.820006,20.958823
3,1986672,0.365457,2.180097,2.832578,6.042815,11.055490
4,1983504,0.128868,1.701096,1.811732,4.339349,7.852177
5,1982784,0.432167,1.884140,2.177488,14.365040,18.426668
6,1973968,0.089818,1.503575,2.528445,5.371666,9.403686
7,1964240,0.377507,2.315137,2.669958,6.284832,11.269927
8,1953968,0.353431,2.155465,2.612890,16.214576,20.982931
9,1941712,0.024085,2.539054,1.925863,4.982899,9.447816
10,1936288,0.024733,2.084872,2.694682,4.763102,9.542656
11,1935120,0.023024,1.426861,1.817940,12.669531,15.914332
12,1928048,0.148627,1.736691,1.765110,4.334932,7.836733
13,1924720,0.021460,0.700388,2.035762,3.989990,6.726140
14,1926496,0.087456,0.811135,2.751170,13.526164,17.088469
15,1936368,0.090761,0.460562,2.143933,5.427372,8.031867
16,1949472,0.117140,0.484003,2.031293,3.636275,6.151571
17,1969712,0.120471,0.615246,1.717236,15.552880,17.885362
18,1983040,0.178303,0.987172,2.120014,4.430828,7.538014
19,1988816,0.045328,0.856099,2.810144,7.056438,10.722681
20,1992848,0.043276,0.781661,2.808044,13.774875,17.364580
21,1994496,0.021400,0.702210,2.672194,4.289539,7.663943
22,1994304,0.287873,2.205166,2.640461,5.760549,10.606176
23,1992416,0.141795,1.842896,2.571145,14.696915,19.110956
24,1992320,0.046484,1.461108,1.813884,5.641989,8.916981
25,1993600,0.054738,1.973284,2.647067,5.674262,10.294613
26,1992800,0.278712,1.885569,2.663531,14.954256,19.503356
27,1987872,0.035405,2.007628,3.013118,5.699626,10.720372
28,1986608,0.294131,2.262785,2.551269,5.216559,10.030613
29,1984288,0.315087,1.736969,2.502665,15.034673,19.274307
30,1986144,0.089029,1.589772,2.341301,5.267183,9.198256
31,1986240,0.245183,1.564519,2.579326,5.379736,9.523581
32,1982912,0.252884,1.509116,2.439648,13.967650,17.916414
33,1981216,0.026143,1.707111,1.805567,4.698123,8.210801
34,1976032,0.026708,1.734927,2.527251,5.247051,9.509229
35,1968096,0.096978,2.207141,3.679644,17.354980,23.241765
36,1963984,0.098966,2.239902,2.055624,4.804780,9.100306
37,1958064,0.303887,2.130110,2.411947,5.150997,9.693054
38,1947808,0.070752,1.978072,2.533488,17.864187,22.375747
39,1943952,0.117170,1.767816,2.499589,5.497959,9.765364
40,1938368,0.019958,1.660427,2.453540,4.184848,8.298815
41,1925744,0.018664,1.452827,2.264831,14.166863,17.884521
42,1911264,0.113149,0.912131,2.136140,3.535498,6.583769
43,1894384,0.015200,0.460435,2.068088,3.333487,5.862010
44,1870096,0.323831,0.749164,2.314963,14.553092,17.617219
45,1831936,0.395123,0.947138,2.126624,4.325005,7.398767
46,1810224,0.020222,0.490615,2.250000,3.043806,5.784421
47,1820960,0.023782,0.499986,2.140780,11.339009,13.979775
48,1855584,0.246594,0.454523,2.071663,4.288909,6.815095
49,1874496,0.258647,0.990160,2.528923,3.855153,7.374236
